DATETIME,NO,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,AQI,Vehicular_Pollution,Industrial_Pollution
2013-03-31,394.65027147876077,92.9079471762043,114.2944746087512,32.38067277482307,60.79617787667968,1307.598750235003,56.086870696263176,5.445225167678058,1013.2082401788566,-6.584318109230278,0.01564995209198339,1.824081763015011,153.8396678377515,393.89933747415955,44.23377173554312
2013-04-30,1110.0822822822822,63.813813813813816,99.10345345345345,20.67384576576577,46.465619604042544,940.6134425634426,63.22550633633633,12.291561561561561,1007.9853453453454,-2.865945945945946,0.012372372372372374,2.1736036036036035,128.05075075075075,287.4990823586881,41.94967605105106
2013-05-31,1843.738282478767,78.8144118415356,132.92285156711455,24.837315360418128,50.90357943359968,1010.8765128135251,84.79192222245747,21.06951871657754,1003.4727272727272,8.50616546083674,0.00550487574709028,1.6593897452028938,151.78892733564012,318.37933891394374,54.8146187914378
2013-06-30,2561.429033301002,101.06102342532994,119.7051406401552,11.842460772065955,47.94183349498868,1305.2892397472758,67.58265924129755,23.167313288069835,1000.2395732298739,17.666698997736823,0.03178144196572907,1.1865502748140964,166.46912382799871,393.4993093269374,39.712560006681755
2013-07-31,3313.7119279819954,70.8345033028592,84.507449285567,7.511770892645233,40.33239445011771,1061.2206276321629,73.32674234441333,26.419579894973747,996.820705176294,21.22974493623406,0.03060765191297824,1.1647036759189797,135.65903975994,314.22374366767673,40.41925661852928
2013-08-31,4066.225968992248,49.531416982152514,69.3504633135028,5.868715344132717,38.987345066948556,888.3933640494614,68.83949630725864,25.700542635658913,999.9423643410852,19.34503875968992,0.016317829457364343,1.2521317829457363,112.72054263565892,261.5656473530163,37.354105825695676
2013-09-30,4770.805988771054,79.77838427947599,99.19276356830942,9.48966388022458,48.045653306300686,1208.7113398488943,51.57505620711167,20.308546475358703,1009.002027448534,14.654366812227074,0.0211166562694947,1.0958515283842796,144.77978789769182,358.9320352507451,30.53236004366812
2013-10-31,5510.448466257669,89.2898773006135,108.86134969325154,14.190902576687117,61.699922714723925,1154.446097503738,30.932295529489682,12.953220858895705,1015.8277607361963,5.147791411042944,0.0037730061349693254,1.133834355828221,149.71901840490798,353.57431180308174,22.561599053088397
2013-11-30,6248.852892561983,70.61944903581268,90.3700826446281,21.63404958677686,57.84552366942149,1467.6988441802314,24.597631965564737,5.93596694214876,1016.5072396694214,-7.220661157024794,6.611570247933885e-05,1.5078347107438015,126.84727272727272,421.63347488252344,23.1158407761708
2013-12-31,6961.928954846858,62.68426130582746,76.54567940216819,33.513174697400274,56.06407945304003,1499.5476712812006,24.098622010314703,0.12358699084306915,1019.4654246921376,-13.952226081465108,0.0,1.5394379538995895,122.76191979791601,423.71042286055905,28.80589835385749
2014-01-31,7712.814571709879,81.77945520183788,100.99704627502462,43.62416584618751,58.8508155799613,1700.2844327754076,25.65807898479379,-0.1300951755825402,1019.9334427305547,-12.905316704955695,0.0,1.5354446997046276,144.52149655398753,485.4779374580578,34.64112241549065
2014-02-28,8415.274313126907,129.61602340456463,123.43254833551387,45.90516426806222,67.00808779765146,1819.3323884285505,30.377613025149007,-0.45996511120802447,1022.1332751853467,-9.147797645006543,0.011120802442215439,1.4341910161360663,190.05887483645878,534.8472619915701,38.14138864660561
2014-03-31,9137.6365509123,91.4530606238964,128.28163625662154,31.07180694526192,61.521336080047085,1316.1848598723232,49.823778693349034,9.767804590935844,1013.5585344320189,-5.972071806945261,0.0015597410241318423,1.7569746909947026,150.88051795173632,399.36022320822207,40.44779281930548
2014-04-30,9868.308832074375,89.49354057718381,139.44773871779972,16.801093444614654,58.33665680629655,929.3988695789974,70.98708467592837,16.858280069726902,1010.111011040093,3.389337594421848,0.010517141196978502,1.6545613015688554,160.74259151656014,304.1692014200694,43.89408906027152
